,nom_drive,adresse,lien_drive,latitude,longitude
1063,Express Ermont,"224 rue du Général Leclerc
-
95120 Ermont",https://www.intermarche.com/magasins/07088/ermont-95120/infos-pratiques,48.982111,2.270136
1064,Express Jouy-le-Moutier,"16 Place du Bien Être
-
95280 Jouy-le-Moutier",https://www.intermarche.com/magasins/08968/jouy-le-moutier-95280/infos-pratiques,49.009938,2.041397
1065,Super Mery-sur-Oise,"Route de Pontoise
-
La Bonneville
-
95540 Mery-sur-Oise",https://www.intermarche.com/magasins/03117/mery-sur-oise-95540/infos-pratiques,49.060651,2.169703
1066,Super Montmagny,"136 rue Jules Ferry
-
Centre Commercial les Sablons
-
95360 Montmagny",https://www.intermarche.com/magasins/03787/montmagny-95360/infos-pratiques,48.962316,2.338373
1067,Super Montmorency,"112 avenue de Domont
-
95160 Montmorency",https://www.intermarche.com/magasins/03178/montmorency-95160/infos-pratiques,49.009142,2.313116
1068,Express St Gratien,"38 rue Soeur Angèle
-
95210 St Gratien",https://www.intermarche.com/magasins/07372/st-gratien-95210/infos-pratiques,48.969964,2.288092
1069,Express St Gratien,"38 rue soeur Angèle
-
95210 St Gratien",https://www.intermarche.com/magasins/07371_1/st-gratien-95210/infos-pratiques,48.969963,2.288092
1070,Super Vauréal,"1 Place du Rendez-Vous
-
Zac De La Bussie
-
95490 Vauréal",https://www.intermarche.com/magasins/04985/vaureal-95490/infos-pratiques,49.033317,2.020951
1071,Super Breval,"31 rue René Dhal
-
78980 Breval",https://www.intermarche.com/magasins/03124/breval-78980/infos-pratiques,48.945452,1.523568
1072,Super Buc,"Avenue Morane Saulnier
-
Zi Le Haut Buc
-
78530 Buc",https://www.intermarche.com/magasins/03848/buc-78530/infos-pratiques,48.767519,2.118497
1073,Super Elancourt,"Rue du Fond des Roches
-
Les 4 arbres
-
78990 Elancourt",https://www.intermarche.com/magasins/03299/elancourt-78990/infos-pratiques,48.773621,1.95341
1074,Super Freneuse,"2 bis rue Charles de Gaulle
-
78840 Freneuse",https://www.intermarche.com/magasins/03758/freneuse-78840/infos-pratiques,49.039834,1.59416
1075,Express Houilles,"14 avenue Charles de Gaulle
-
78800 Houilles",https://www.intermarche.com/magasins/04864/houilles-78800/infos-pratiques,48.921377,2.185917
1076,Super Jouars-Pontchartrain,"4 A Rue des Artisans
-
D 912 - Lieudit La Bonde
-
78760 Jouars-Pontchartrain",https://www.intermarche.com/magasins/06675/jouars-pontchartrain-78760/infos-pratiques,48.805719,1.890646
1077,Super La Verrière,"21 avenue de Montfort
-
78320 La Verrière",https://www.intermarche.com/magasins/06362/la-verriere-78320/infos-pratiques,48.753939,1.945428
1078,Express Le Chesnay Rocquencourt,"5 Avenue De Voluceau
-
78150 Le Chesnay Rocquencourt",https://www.intermarche.com/magasins/10944/le-chesnay-rocquencourt-78150/infos-pratiques,48.836857,2.105963
1079,Super Magny les Hameaux,"Rue Vincent Van Gogh
-
La Chapelle La Coste
-
78114 Magny les Hameaux",https://www.intermarche.com/magasins/07045/magny-les-hameaux-78114/infos-pratiques,48.725482,2.083256
1080,Super Mantes La Jolie,"16 18 Rue Jean Hoët
-
C Cial Les Bords De Seine
-
78200 Mantes La Jolie",https://www.intermarche.com/magasins/03878/mantes-la-jolie-78200/infos-pratiques,48.996931,1.710845
1081,Super Mareil-sur-Mauldre,"Avenue de Chavoye
-
Place du vieux pressoir
-
78124 Mareil-sur-Mauldre",https://www.intermarche.com/magasins/03105/mareil-sur-mauldre-78124/infos-pratiques,48.892932,1.873724
1082,Hyper Maulette,"Route de Gambais
-
78550 Maulette",https://www.intermarche.com/magasins/03223/maulette-78550/infos-pratiques,48.800027,1.670413
1083,Super Méré,"17 Rue Roger Vannier
-
78490 Méré",https://www.intermarche.com/magasins/08966/mere-78490/infos-pratiques,48.782586,1.819042
1084,Super Orgeval,"Route de 40 Sous
-
Rn 13
-
78630 Orgeval",https://www.intermarche.com/magasins/03121/orgeval-78630/infos-pratiques,48.92618,1.99011
1085,Contact Aunay Sur Odon,"Route De Villers Bocage
-
14260 Aunay Sur Odon",https://www.intermarche.com/magasins/04746/aunay-sur-odon-14260/infos-pratiques,49.026377,-0.631694
1086,Super Bernières-sur-Mer,"245 Voie du Débarquement
-
14990 Bernières-sur-Mer",https://www.intermarche.com/magasins/04364/bernieres-sur-mer-14990/infos-pratiques,49.334167,-0.417878
1087,Super Caen,"69 Avenue du Capitaine Georges Guynemer
-
14000 Caen",https://www.intermarche.com/magasins/04856/caen-14000/infos-pratiques,49.169358,-0.345426
1088,Super Caumont-l'Eventé,"Route de Torigni
-
14240 Caumont-l'Eventé",https://www.intermarche.com/magasins/04084/caumont-l'evente-14240/infos-pratiques,49.088844,-0.816991
1089,Super Dives-Sur-Mer,"Avenue des Résistants
-
ZAC des Grands Prés
-
14160 Dives-Sur-Mer",https://www.intermarche.com/magasins/04540/dives-sur-mer-14160/infos-pratiques,49.279173,-0.101988
1090,Super Équemauville,"Route de Trouville
-
14600 Équemauville",https://www.intermarche.com/magasins/03588/equemauville-14600/infos-pratiques,49.396793,0.202543
1091,Super Évrecy,"8 Rue Des Gallois
-
14210 Évrecy",https://www.intermarche.com/magasins/50250/evrecy-14210/infos-pratiques,49.105532,-0.494957
1092,Super Isigny-sur-Mer,"19 rue Littry
-
14230 Isigny-sur-Mer",https://www.intermarche.com/magasins/04150/isigny-sur-mer-14230/infos-pratiques,49.312806,-1.099362
1093,Hyper Lisieux,"Avenue Georges Pompidou
-
14100 Lisieux",https://www.intermarche.com/magasins/01248/lisieux-14100/infos-pratiques,49.137569,0.223301
1094,Super Livarot Pays D'auge,"2 Boulevard South Molton
-
14140 Livarot Pays D'auge",https://www.intermarche.com/magasins/04188/livarot-pays-d'auge-14140/infos-pratiques,49.012729,0.151955
1095,Super Louvigny,"ZAC des Longs Courts
-
14111 Louvigny",https://www.intermarche.com/magasins/04698/louvigny-14111/infos-pratiques,49.161748,-0.398754
1096,Contact Orbec,"Rue du Général de Gaulle
-
14290 Orbec",https://www.intermarche.com/magasins/09067/orbec-14290/infos-pratiques,49.023961,0.403941
1097,Hyper Pont-l'Évêque,"Rue Marie Curie
-
Parc d'activité du Grieu
-
14130 Pont-l'Évêque",https://www.intermarche.com/magasins/05858/pont-l'eveque-14130/infos-pratiques,49.285186,0.204956
1098,Super Saint Vigor Le Grand,"Route D Esquay Sur Seulles
-
14400 Saint Vigor Le Grand",https://www.intermarche.com/magasins/09424/saint-vigor-le-grand-14400/infos-pratiques,49.273349,-0.686404
1099,Super Vire Normandie,"Avenue De Bischwiller
-
14500 Vire Normandie",https://www.intermarche.com/magasins/02275/vire-normandie-14500/infos-pratiques,48.854959,-0.864258
1100,Hyper Bernay,"Rue Bernard Gombert
-
27300 Bernay",https://www.intermarche.com/magasins/02832/bernay-27300/infos-pratiques,49.085131,0.598819
1101,Hyper Bernay,"avenue du 8 Mai 1945 - Comptoirs de la Bio
-
27300 Bernay",https://www.intermarche.com/magasins/02832_1/bernay-27300/infos-pratiques,49.085674,0.599486
1102,Contact Bernay,"82, rue Thiers
-
27300 Bernay",https://www.intermarche.com/magasins/03431/bernay-27300/infos-pratiques,49.091057,0.598388
1103,Hyper Bernay,"82 Rue Thiers
-
27300 Bernay",https://www.intermarche.com/magasins/02832_2/bernay-27300/infos-pratiques,49.091057,0.598388
1104,Super Beuzeville,"540 Rue des Prés Verts
-
Route D'epaignes
-
27210 Beuzeville",https://www.intermarche.com/magasins/03118/beuzeville-27210/infos-pratiques,49.337182,0.352422
1105,Hyper Bourg Achard,"530 Rue Du Docteur Duvrac
-
Rd 313
-
27310 Bourg Achard",https://www.intermarche.com/magasins/03126/bourg-achard-27310/infos-pratiques,49.360632,0.81934
1106,Super Brionne,"65 rue Saint-Denis
-
27800 Brionne",https://www.intermarche.com/magasins/02909/brionne-27800/infos-pratiques,49.193764,0.715495
1107,Hyper Conches en Ouche,"Rue Eugène Pottier
-
27190 Conches en Ouche",https://www.intermarche.com/magasins/03141/conches-en-ouche-27190/infos-pratiques,48.954009,0.950468
1108,Super Evreux,"Route d'Aviron
-
Centre Commercial Les Hêtres de St Michel
-
27000 Evreux",https://www.intermarche.com/magasins/01757/evreux-27000/infos-pratiques,49.040593,1.128514
1109,Super Evreux Nétreville,"1 Rue De Fauville
-
Netreville
-
27000 Evreux Nétreville",https://www.intermarche.com/magasins/03220/evreux-netreville-27000/infos-pratiques,49.027746,1.180869
1110,Super Gasny,"Route de Fourges
-
ZAC des prés
-
27620 Gasny",https://www.intermarche.com/magasins/03142/gasny-27620/infos-pratiques,49.095744,1.609328
1111,Super Gisors,"Rue du Faubourg de Neaufles
-
Centre Commercial des Templiers
-
27140 Gisors",https://www.intermarche.com/magasins/03247/gisors-27140/infos-pratiques,49.276331,1.762533
1112,Super Ivry-la-Bataille,"17 Rue d'Ezy
-
27540 Ivry-la-Bataille",https://www.intermarche.com/magasins/10938/ivry-la-bataille-27540/infos-pratiques,48.881512,1.458782
1113,Contact La Bonneville-sur-Iton,"Le Clos du Loup - Route Départementale 830
-
27190 La Bonneville-sur-Iton",https://www.intermarche.com/magasins/06190/la-bonneville-sur-iton-27190/infos-pratiques,48.995354,1.028949
1114,Super Le Neubourg,"39 Avenue de la Libération
-
27110 Le Neubourg",https://www.intermarche.com/magasins/03159/le-neubourg-27110/infos-pratiques,49.142209,0.903053
1115,Super Les Andelys,"37, Place Nicolas Poussin
-
27700 Les Andelys",https://www.intermarche.com/magasins/03381_1/les-andelys-27700/infos-pratiques,49.246655,1.417569
1116,Super Les Andelys,"Rue du marechal foch
-
27700 Les Andelys",https://www.intermarche.com/magasins/03381/les-andelys-27700/infos-pratiques,49.248787,1.437696
1117,Contact Les Andelys,"37 place Nicolas Poussin
-
27700 Les Andelys",https://www.intermarche.com/magasins/03227/les-andelys-27700/infos-pratiques,49.246631,1.417635
1118,Super Le Val D'hazey,"19 Rue Charles De Gaulle
-
27940 Le Val D'hazey",https://www.intermarche.com/magasins/03301/le-val-d'hazey-27940/infos-pratiques,49.166978,1.335729
1119,Hyper Louviers,"Centre Commercial Le Becquet
-
Avenue des Peupliers
-
27400 Louviers",https://www.intermarche.com/magasins/07054/louviers-27400/infos-pratiques,49.210589,1.182275
1120,Super Pacy-sur-Eure,"Route de Paris
-
ZA Le Triangle de Pacy
-
27120 Pacy-sur-Eure",https://www.intermarche.com/magasins/03307/pacy-sur-eure-27120/infos-pratiques,49.009853,1.396701
1121,Super Perriers-sur-Andelle,"Rue des Canadiens
-
27910 Perriers-sur-Andelle",https://www.intermarche.com/magasins/05392/perriers-sur-andelle-27910/infos-pratiques,49.412655,1.367684
1122,Hyper Pont Audemer,"Rue Maquis Surcouf
-
Route de Bernay
-
27500 Pont Audemer",https://www.intermarche.com/magasins/03935/pont-audemer-27500/infos-pratiques,49.348264,0.523632
1123,Super Romilly-sur-Andelle,"Route de Pont Saint-Pierre
-
27610 Romilly-sur-Andelle",https://www.intermarche.com/magasins/03128/romilly-sur-andelle-27610/infos-pratiques,49.335987,1.268717
1124,Super Rugles,"Za Du Petit Hanoy
-
Rugles
-
27250 Rugles",https://www.intermarche.com/magasins/50128/rugles-27250/infos-pratiques,48.817865,0.700288
1125,Hyper Saint-Marcel,"Rue des Prés
-
Centre Commercial Intermarché
-
27950 Saint-Marcel",https://www.intermarche.com/magasins/03445/saint-marcel-27950/infos-pratiques,49.102786,1.452706
1126,Super Saint-Philbert-sur-Risle,"19 rue Augustin Hébert
-
BP22 Lieu-dit Pont Joly
-
27290 Saint-Philbert-sur-Risle",https://www.intermarche.com/magasins/03147/saint-philbert-sur-risle-27290/infos-pratiques,49.29355,0.660254
1127,Super Saint-Pierre des Fleurs,"Route du Neubourg
-
Espace commercial de l'Oison
-
27370 Saint-Pierre des Fleurs",https://www.intermarche.com/magasins/02296/saint-pierre-des-fleurs-27370/infos-pratiques,49.247834,0.962784
1128,Hyper Verneuil-sur-Avre,"Route de Mortagne
-
Rn 12
-
27130 Verneuil-sur-Avre",https://www.intermarche.com/magasins/01931/verneuil-sur-avre-27130/infos-pratiques,48.732897,0.916865
1129,Super Avranches,"9 avenue du Quesnoy
-
Route de Saint-Quentin
-
50300 Avranches",https://www.intermarche.com/magasins/04411/avranches-50300/infos-pratiques,48.676401,-1.351271
1130,Super Bricquebec En Cotentin,"Rue Bitouze D'auxmesnil
-
240
-
50260 Bricquebec En Cotentin",https://www.intermarche.com/magasins/05304/bricquebec-en-cotentin-50260/infos-pratiques,49.493309,-1.613341
1131,Super Carentan Les Marais,"Rue De La Guinguette
-
50500 Carentan Les Marais",https://www.intermarche.com/magasins/04065/carentan-les-marais-50500/infos-pratiques,49.301894,-1.262301
1132,Contact Cerences,"Rue de la Gabelle
-
50510 Cerences",https://www.intermarche.com/magasins/03485/cerences-50510/infos-pratiques,48.913256,-1.440239
1133,Super Cherbourg,"Route des Fourches
-
50130 Cherbourg",https://www.intermarche.com/magasins/01650/cherbourg-50130/infos-pratiques,49.636905,-1.649258
1134,Super Cherbourg En Cotentin,"550 Rue Du Grand Pré (tourlaville)
-
50110 Cherbourg En Cotentin",https://www.intermarche.com/magasins/01566/cherbourg-en-cotentin-50110/infos-pratiques,49.636694,-1.596268
1135,Super Coutances,"Avenue de la division Leclerc
-
50200 Coutances",https://www.intermarche.com/magasins/04657/coutances-50200/infos-pratiques,49.059447,-1.436435
1136,Super La Haye,"Za De L'étrier
-
saint symphorien le valois
-
50250 La Haye",https://www.intermarche.com/magasins/04145/la-haye-50250/infos-pratiques,49.293785,-1.556271
1137,Super Les Pieux,"26 bis route de Cherbourg
-
50340 Les Pieux",https://www.intermarche.com/magasins/04108/les-pieux-50340/infos-pratiques,49.516617,-1.799225
1138,Super Lessay,"115 Rue Des Rôtisseurs
-
50430 Lessay",https://www.intermarche.com/magasins/04113/lessay-50430/infos-pratiques,49.211382,-1.530077
1139,Contact Montebourg,"70 Rue Du Général Leclerc
-
50310 Montebourg",https://www.intermarche.com/magasins/07144/montebourg-50310/infos-pratiques,49.490268,-1.394114
1140,Super Percy En Normandie,"Rue Jean Lecouturier
-
50410 Percy En Normandie",https://www.intermarche.com/magasins/50359/percy-en-normandie-50410/infos-pratiques,48.913609,-1.193578
1141,Super Quettehou,"10 rue du val de saire
-
50630 Quettehou",https://www.intermarche.com/magasins/04107/quettehou-50630/infos-pratiques,49.597722,-1.300176
1142,Hyper Saint-Lô,"Rond point de l'Europe
-
50000 Saint-Lô",https://www.intermarche.com/magasins/02457/saint-lo-50000/infos-pratiques,49.101297,-1.082532
1143,Super Valognes,"12 Rue du Général Legentilhomme
-
Bp 57
-
50700 Valognes",https://www.intermarche.com/magasins/04209/valognes-50700/infos-pratiques,49.500372,-1.467836
1144,Hyper Argentan,"Avenue de la 2ème Division Blindée
-
61200 Argentan",https://www.intermarche.com/magasins/04136/argentan-61200/infos-pratiques,48.732665,-0.033238
1145,Super Domfront En Poiraie,"La Halte St Front
-
61700 Domfront En Poiraie",https://www.intermarche.com/magasins/05132/domfront-en-poiraie-61700/infos-pratiques,48.581689,-0.639546
1146,Hyper Flers,"108 Rue de Messei
-
61100 Flers",https://www.intermarche.com/magasins/07968/flers-61100/infos-pratiques,48.744743,-0.562577
1147,Super Gacé,"1 Rue de Cisai
-
61230 Gacé",https://www.intermarche.com/magasins/04187/gace-61230/infos-pratiques,48.794925,0.29831
1148,Super La Ferté-Macé,"Boulevard de la Forêt d'Andaine
-
61600 La Ferté-Macé",https://www.intermarche.com/magasins/04259/la-ferte-mace-61600/infos-pratiques,48.587105,-0.365167
1149,Hyper L'Aigle,"3 Avenue Comtesse de Ségur
-
61300 L'Aigle",https://www.intermarche.com/magasins/04281/l'aigle-61300/infos-pratiques,48.762943,0.618056
1150,Contact Longny Au Perche,"19 Bis Rue Du Docteur Vivariès
-
61290 Longny Au Perche",https://www.intermarche.com/magasins/03180/longny-au-perche-61290/infos-pratiques,48.526485,0.749441
1151,Super Mortagne-au-Perche,"Le Tuilot
-
Route de Remalard
-
61400 Mortagne-au-Perche",https://www.intermarche.com/magasins/04457/mortagne-au-perche-61400/infos-pratiques,48.508395,0.561579
1152,Super Remalard En Perche,"Za Saint Marc Nord
-
61110 Remalard En Perche",https://www.intermarche.com/magasins/04268/remalard-en-perche-61110/infos-pratiques,48.427275,0.789803
1153,Super Saint-Julien-sur-Sarthe,"ZA les portes du perche
-
61170 Saint-Julien-sur-Sarthe",https://www.intermarche.com/magasins/04240/saint-julien-sur-sarthe-61170/infos-pratiques,48.49205,0.35868
1154,Super Sées,"Route de Mortagne
-
61500 Sées",https://www.intermarche.com/magasins/04134/sees-61500/infos-pratiques,48.612401,0.175879
1155,Super Bolbec,"54 Avenue Louis Debray
-
76210 Bolbec",https://www.intermarche.com/magasins/03950/bolbec-76210/infos-pratiques,49.579826,0.474181
1156,Super Boos,"Rd 6014
-
76520 Boos",https://www.intermarche.com/magasins/03136/boos-76520/infos-pratiques,49.41088,1.258493
1157,Super Canteleu,"Rue du Commandant Georges Ledru
-
ZA Beguinière
-
76380 Canteleu",https://www.intermarche.com/magasins/03134/canteleu-76380/infos-pratiques,49.449741,1.028359
1158,Super Criquetot-l'Esneval,"Rue de la Gare
-
76280 Criquetot-l'Esneval",https://www.intermarche.com/magasins/03143/criquetot-l'esneval-76280/infos-pratiques,49.642748,0.271026
1159,Super Darnetal,"64 rue Pierre Lefèbvre
-
76160 Darnetal",https://www.intermarche.com/magasins/03738/darnetal-76160/infos-pratiques,49.440242,1.147279
1160,Super Fécamp,"79 81 Rue Queue De Renard
-
76400 Fécamp",https://www.intermarche.com/magasins/06219/fecamp-76400/infos-pratiques,49.75694,0.390545
1161,Contact Foucarmont,"4 rue Charles Desjonquères
-
76340 Foucarmont",https://www.intermarche.com/magasins/01349/foucarmont-76340/infos-pratiques,49.849606,1.570122
1162,Super Gournay-en-Bray,"20 Avenue des aulnaies
-
76220 Gournay-en-Bray",https://www.intermarche.com/magasins/03713/gournay-en-bray-76220/infos-pratiques,49.481886,1.713352
1163,Super Grand-Couronne,"Avenue du Général Leclerc
-
76530 Grand-Couronne",https://www.intermarche.com/magasins/03327/grand-couronne-76530/infos-pratiques,49.364826,1.012164
1164,Super Isneauville,"Angle Rte De Neufchatel Et Fontaine Le Bourg
-
76230 Isneauville",https://www.intermarche.com/magasins/04474/isneauville-76230/infos-pratiques,49.501317,1.15428
1165,Contact La Feuillie,"Rue du Val Laurent
-
76220 La Feuillie",https://www.intermarche.com/magasins/09747/la-feuillie-76220/infos-pratiques,49.46142,1.518035
