,supermarket,department,nom_drive,nom_driveUrl,city,adresse,latitude,longitude,lien_drive
1560,Intermarche,31,Super Plaisance du Touch,Super_Plaisance_du_Touch,31830 Plaisance du Touch,2 rue Pierre Loti-ZAC de la Rivière-31830 Plaisance du Touch,43.569334,1.308876,https://www.intermarche.com/magasins/11209/plaisance-du-touch-31830/infos-pratiques
1561,Intermarche,31,Super Pompertuzat,Super_Pompertuzat,31450 Pompertuzat,Avenue Du Lauragais-Lieu Dit Condamines-31450 Pompertuzat,43.496464,1.520222,https://www.intermarche.com/magasins/08566/pompertuzat-31450/infos-pratiques
1562,Intermarche,31,Super Ramonville Saint-Agne,Super_Ramonville_Saint-Agne,31520 Ramonville Saint-Agne,1 rue Louis Braille-31520 Ramonville Saint-Agne,43.535421,1.478755,https://www.intermarche.com/magasins/11131/ramonville-saint-agne-31520/infos-pratiques
1563,Intermarche,31,Super Revel,Super_Revel,31250 Revel,3 rue Clémence Isaure-31250 Revel,43.453433,1.994137,https://www.intermarche.com/magasins/11834/revel-31250/infos-pratiques
1564,Intermarche,31,Hyper Saint-Jean,Hyper_Saint-Jean,31240 Saint-Jean,6 avenue de Dancelle-Centre Commercial Val Dancelle-31240 Saint-Jean,43.649066,1.506466,https://www.intermarche.com/magasins/05401/saint-jean-31240/infos-pratiques
1565,Intermarche,31,Super Saint-Lys,Super_Saint-Lys,31470 Saint-Lys,95 avenue du Languedoc-Route de Muret-31470 Saint-Lys,43.512325,1.188466,https://www.intermarche.com/magasins/11156/saint-lys-31470/infos-pratiques
1566,Intermarche,31,Super Saint-Paul sur Save,Super_Saint-Paul_sur_Save,31530 Saint-Paul sur Save,Route de Cox-ZA de Larcenne-31530 Saint-Paul sur Save,43.69893,1.217508,https://www.intermarche.com/magasins/05268/saint-paul-sur-save-31530/infos-pratiques
1567,Intermarche,31,Contact Saint Sulpice-sur-Leze,Contact_Saint_Sulpice-sur-Leze,31410 Saint Sulpice-sur-Leze,Avenue du Cimetière-Quartier Saint-Anne-31410 Saint Sulpice-sur-Leze,43.329444,1.318044,https://www.intermarche.com/magasins/06661/saint-sulpice-sur-leze-31410/infos-pratiques
1568,Intermarche,31,Super Seysses,Super_Seysses,31600 Seysses,Rue Danielle Casanova-Zac Segla-31600 Seysses,43.490507,1.318434,https://www.intermarche.com/magasins/11152/seysses-31600/infos-pratiques
1569,Intermarche,31,Super Toulouse,Super_Toulouse,31000 Toulouse,Zac Tlse Montaudran Aerosp Ace Avenue Didier Daurat-31000 Toulouse,43.604268,1.441019,https://www.intermarche.com/magasins/09458/toulouse-31000/infos-pratiques
1570,Intermarche,31,Express Toulouse,Express_Toulouse,31300 Toulouse,3 - 5 rue Villeneuve-Saint Cyprien-31300 Toulouse,43.598071,1.429394,https://www.intermarche.com/magasins/01539/toulouse-31300/infos-pratiques
1571,Intermarche,31,Express Toulouse,Express_Toulouse,31000 Toulouse,32 Rue des Marchands-31000 Toulouse,43.599926,1.44321,https://www.intermarche.com/magasins/09769/toulouse-31000/infos-pratiques
1572,Intermarche,31,Express Toulouse,Express_Toulouse,31200 Toulouse,111 Chemin de Lapujade-31200 Toulouse,43.625223,1.455122,https://www.intermarche.com/magasins/03212/toulouse-31200/infos-pratiques
1573,Intermarche,31,Express Toulouse,Express_Toulouse,31000 Toulouse,4 boulevard de Strasbourg-31000 Toulouse,43.606379,1.448291,https://www.intermarche.com/magasins/06791/toulouse-31000/infos-pratiques
1574,Intermarche,31,Super Toulouse,Super_Toulouse,31100 Toulouse,30 chemin Ferro-Lèbres-31100 Toulouse,43.58501,1.372976,https://www.intermarche.com/magasins/11122/toulouse-31100/infos-pratiques
1575,Intermarche,31,Super Toulouse,Super_Toulouse,31200 Toulouse,138 avenue de Fronton-31200 Toulouse,43.636366,1.43342,https://www.intermarche.com/magasins/11133/toulouse-31200/infos-pratiques
1576,Intermarche,31,Super Venerque,Super_Venerque,31810 Venerque,Route de Nailloux-31810 Venerque,43.424939,1.461971,https://www.intermarche.com/magasins/11157/venerque-31810/infos-pratiques
1577,Intermarche,31,Contact Verfeil,Contact_Verfeil,31590 Verfeil,Route de Puylaurens-Cd 20-31590 Verfeil,43.643543,1.66387,https://www.intermarche.com/magasins/50164/verfeil-31590/infos-pratiques
1578,Intermarche,31,Super Villefranche De Lauragais,Super_Villefranche_De_Lauragais,31290 Villefranche De Lauragais,22 Chemin De La Camave-31290 Villefranche De Lauragais,43.403091,1.703248,https://www.intermarche.com/magasins/08043/villefranche-de-lauragais-31290/infos-pratiques
1579,Intermarche,65,Contact Ancizan,Contact_Ancizan,65440 Ancizan,12 Rue de l'Arbizon-Route de Saint Lary-65440 Ancizan,42.873232,0.342441,https://www.intermarche.com/magasins/50162/ancizan-65440/infos-pratiques
1580,Intermarche,65,Super Aureilhan,Super_Aureilhan,65800 Aureilhan,130 rue du 11 Novembre-Route de Bours-65800 Aureilhan,43.248032,0.089564,https://www.intermarche.com/magasins/11173/aureilhan-65800/infos-pratiques
1581,Intermarche,65,Super Capvern,Super_Capvern,65130 Capvern,3150 Cd 817-65130 Capvern,43.111251,0.35404,https://www.intermarche.com/magasins/11168/capvern-65130/infos-pratiques
1582,Intermarche,65,Contact Castelnau Magnoac,Contact_Castelnau_Magnoac,65230 Castelnau Magnoac,Route de Toulouse-65230 Castelnau Magnoac,43.294502,0.511247,https://www.intermarche.com/magasins/05942/castelnau-magnoac-65230/infos-pratiques
1583,Intermarche,65,Super Juillan,Super_Juillan,65290 Juillan,13 Route De Lourdes-65290 Juillan,43.200719,0.035731,https://www.intermarche.com/magasins/11228/juillan-65290/infos-pratiques
1584,Intermarche,65,Super Lalanne-Trie,Super_Lalanne-Trie,65220 Lalanne-Trie,Route de Tarbes-65220 Lalanne-Trie,43.312462,0.359298,https://www.intermarche.com/magasins/02825/lalanne-trie-65220/infos-pratiques
1585,Intermarche,65,Super Pouzac,Super_Pouzac,65200 Pouzac,83 Avenue de la Mongie-65200 Pouzac,43.079367,0.140278,https://www.intermarche.com/magasins/11308/pouzac-65200/infos-pratiques
1586,Intermarche,65,Super Semeac,Super_Semeac,65600 Semeac,80 avenue François Mitterrand-65600 Semeac,43.225146,0.100746,https://www.intermarche.com/magasins/11110/semeac-65600/infos-pratiques
1587,Intermarche,65,Super Tarbes,Super_Tarbes,65000 Tarbes,87 rue Alsace Lorraine-Route de Bordeaux-65000 Tarbes,43.25,0.07255,https://www.intermarche.com/magasins/11649/tarbes-65000/infos-pratiques
1588,Intermarche,65,Express Tarbes,Express_Tarbes,65000 Tarbes,Halles Brauhauban-65000 Tarbes,43.23272,0.077435,https://www.intermarche.com/magasins/07018/tarbes-65000/infos-pratiques
1589,Intermarche,65,Super Vic en Bigorre,Super_Vic_en_Bigorre,65500 Vic en Bigorre,2 Quai Rossignol-65500 Vic en Bigorre,43.383792,0.051217,https://www.intermarche.com/magasins/02071/vic-en-bigorre-65500/infos-pratiques
1590,Intermarche,34,Hyper Agde,Hyper_Agde,34300 Agde,Route de Sète-34300 Agde,43.307036,3.491378,https://www.intermarche.com/magasins/10438/agde-34300/infos-pratiques
1591,Intermarche,34,Contact Baillargues,Contact_Baillargues,34670 Baillargues,103 Avenue de la Biste-34670 Baillargues,43.655694,3.999796,https://www.intermarche.com/magasins/01915/baillargues-34670/infos-pratiques
1592,Intermarche,34,Super Balaruc-les-Bains,Super_Balaruc-les-Bains,34540 Balaruc-les-Bains,Route de Sète-Zam-34540 Balaruc-les-Bains,43.442164,3.69742,https://www.intermarche.com/magasins/06400/balaruc-les-bains-34540/infos-pratiques
1593,Intermarche,34,Super Bessan,Super_Bessan,34550 Bessan,Route de Saint-Thibéry-34550 Bessan,43.37141,3.422501,https://www.intermarche.com/magasins/10151/bessan-34550/infos-pratiques
1594,Intermarche,34,Super Béziers,Super_Beziers,34500 Béziers,13 avenue du Docteur Fabre-34500 Béziers,43.354506,3.228953,https://www.intermarche.com/magasins/10881/beziers-34500/infos-pratiques
1595,Intermarche,34,Super Béziers,Super_Beziers,34500 Béziers,Route de Corneilhan-Centre commercial Bonaval-34500 Béziers,43.365812,3.209585,https://www.intermarche.com/magasins/10195/beziers-34500/infos-pratiques
1596,Intermarche,34,Super Capestang,Super_Capestang,34310 Capestang,Route Départementale 11-Lieu dit Les Cagnes-34310 Capestang,43.326066,3.050845,https://www.intermarche.com/magasins/10105/capestang-34310/infos-pratiques
1597,Intermarche,34,Contact Cers,Contact_Cers,34420 Cers,avenue de la promenade-34420 Cers,43.318824,3.302046,https://www.intermarche.com/magasins/06835/cers-34420/infos-pratiques
1598,Intermarche,34,Super Clermont-l'Hérault,Super_Clermont-l_Herault,34800 Clermont-l'Hérault,2 Rue du Servent-Zae Les Tannes Basses-34800 Clermont-l'Hérault,43.61767,3.451821,https://www.intermarche.com/magasins/10223/clermont-l'herault-34800/infos-pratiques
1599,Intermarche,34,Super Cournonsec,Super_Cournonsec,34660 Cournonsec,Centre Commercial Le Frigoulet-34660 Cournonsec,43.551729,3.71664,https://www.intermarche.com/magasins/10193/cournonsec-34660/infos-pratiques
1600,Intermarche,34,Super Fabregues,Super_Fabregues,34690 Fabregues,Avenue Georges Clemenceau-Rd 613-34690 Fabregues,43.548425,3.779238,https://www.intermarche.com/magasins/10104/fabregues-34690/infos-pratiques
1601,Intermarche,34,Super Frontignan,Super_Frontignan,34110 Frontignan,93 Avenue du Maréchal Juin-Centre Commercial Les Portes du Muscat-34110 Frontignan,43.433397,3.736047,https://www.intermarche.com/magasins/10708/frontignan-34110/infos-pratiques
1602,Intermarche,34,Super Gignac,Super_Gignac,34150 Gignac,Zone Cosmo-34150 Gignac,43.649942,3.545333,https://www.intermarche.com/magasins/10682/gignac-34150/infos-pratiques
1603,Intermarche,34,Super Jacou,Super_Jacou,34830 Jacou,La Plaine CD112-34830 Jacou,43.660068,3.90403,https://www.intermarche.com/magasins/10208/jacou-34830/infos-pratiques
1604,Intermarche,34,Super Juvignac,Super_Juvignac,34990 Juvignac,Route de Saint-Georges d'Orques-Centre Commercial Les Portes du Soleil Languedocien-34990 Juvignac,43.612838,3.806988,https://www.intermarche.com/magasins/10480/juvignac-34990/infos-pratiques
1605,Intermarche,34,Super Laroque,Super_Laroque,34190 Laroque,Rue du Mazet-34190 Laroque,43.926803,3.721285,https://www.intermarche.com/magasins/07947/laroque-34190/infos-pratiques
1606,Intermarche,34,Contact La Tour-sur-Orb,Contact_La_Tour-sur-Orb,34260 La Tour-sur-Orb,Avenue de Lodève-34260 La Tour-sur-Orb,43.656695,3.150501,https://www.intermarche.com/magasins/50365/la-tour-sur-orb-34260/infos-pratiques
1607,Intermarche,34,Super Lignan-sur-Orb,Super_Lignan-sur-Orb,34490 Lignan-sur-Orb,ZAE de Montaury-34490 Lignan-sur-Orb,43.377161,3.177271,https://www.intermarche.com/magasins/10182/lignan-sur-orb-34490/infos-pratiques
1608,Intermarche,34,Hyper Lunel,Hyper_Lunel,34400 Lunel,Route de nimes-Centre Commercial Les Portes de la Mer-34400 Lunel,43.683748,4.154216,https://www.intermarche.com/magasins/10199/lunel-34400/infos-pratiques
1609,Intermarche,34,Super Lunel,Super_Lunel,34400 Lunel,Avenue des Quatre Saisons-34400 Lunel,43.676561,4.115538,https://www.intermarche.com/magasins/10106/lunel-34400/infos-pratiques
1610,Intermarche,34,Super Magalas,Super_Magalas,34480 Magalas,Route Départementale 909-14 ZAE L'Audacieuse-34480 Magalas,43.467279,3.207884,https://www.intermarche.com/magasins/10166/magalas-34480/infos-pratiques
1611,Intermarche,34,Super Mauguio,Super_Mauguio,34130 Mauguio,168 Avenue de la Mer-34130 Mauguio,43.612507,4.006367,https://www.intermarche.com/magasins/10516/mauguio-34130/infos-pratiques
1612,Intermarche,34,Super Mèze,Super_Meze,34140 Mèze,Avenue du Général de Gaulle-34140 Mèze,43.425373,3.601713,https://www.intermarche.com/magasins/10124/meze-34140/infos-pratiques
1613,Intermarche,34,Contact Montpellier,Contact_Montpellier,34070 Montpellier,1827 Route De Toulouse-34070 Montpellier,43.588582,3.85515,https://www.intermarche.com/magasins/03181/montpellier-34070/infos-pratiques
1614,Intermarche,34,Super Montpellier,Super_Montpellier,34000 Montpellier,41 boulevard Georges Clémenceau-34000 Montpellier,43.602524,3.870728,https://www.intermarche.com/magasins/10147/montpellier-34000/infos-pratiques
1615,Intermarche,34,Express Montpellier,Express_Montpellier,34000 Montpellier,25 Rue Francois Coulet-34000 Montpellier,43.603842,3.877895,https://www.intermarche.com/magasins/09646/montpellier-34000/infos-pratiques
1616,Intermarche,34,Super Prades le Lez,Super_Prades_le_Lez,34730 Prades le Lez,Route de Montpellier-34730 Prades le Lez,43.691536,3.862848,https://www.intermarche.com/magasins/01335/prades-le-lez-34730/infos-pratiques
1617,Intermarche,34,Contact Saint-Chinian,Contact_Saint-Chinian,34360 Saint-Chinian,420 Route de Saint-Pons-Lotissement De Baraille-34360 Saint-Chinian,43.422537,2.93657,https://www.intermarche.com/magasins/50323/saint-chinian-34360/infos-pratiques
1618,Intermarche,34,Super Saint-Gely du Fesc,Super_Saint-Gely_du_Fesc,34980 Saint-Gely du Fesc,40 ZAC des Vautes-34980 Saint-Gely du Fesc,43.67651,3.81867,https://www.intermarche.com/magasins/10691/saint-gely-du-fesc-34980/infos-pratiques
1619,Intermarche,34,Super Saint-Mathieu de Treviers,Super_Saint-Mathieu_de_Treviers,34270 Saint-Mathieu de Treviers,115 avenue de la République de Montferrand-34270 Saint-Mathieu de Treviers,43.760463,3.865879,https://www.intermarche.com/magasins/50312/saint-mathieu-de-treviers-34270/infos-pratiques
1620,Intermarche,34,Express Saint-Pons de Thomieres,Express_Saint-Pons_de_Thomieres,34220 Saint-Pons de Thomieres,13 place du Foirail-34220 Saint-Pons de Thomieres,43.48939,2.758039,https://www.intermarche.com/magasins/01697/saint-pons-de-thomieres-34220/infos-pratiques
1621,Intermarche,34,Super Vias,Super_Vias,34450 Vias,Route de Béziers-Lieu Dit Gravenas-34450 Vias,43.313093,3.407731,https://www.intermarche.com/magasins/05041/vias-34450/infos-pratiques
1622,Intermarche,34,Hyper Villemagne l'Argentière,Hyper_Villemagne_l_Argentiere,34600 Villemagne l'Argentière,Camp Esprit-Route de St Pons-34600 Villemagne l'Argentière,43.59549,3.12826,https://www.intermarche.com/magasins/10248/villemagne-l'argentiere-34600/infos-pratiques
1623,Intermarche,34,Super Villeneuve les Maguelone,Super_Villeneuve_les_Maguelone,34750 Villeneuve les Maguelone,93 rue des troenes-34750 Villeneuve les Maguelone,43.536986,3.858164,https://www.intermarche.com/magasins/10160/villeneuve-les-maguelone-34750/infos-pratiques
1624,Intermarche,46,Contact Bagnac-sur-Célé,Contact_Bagnac-sur-Cele,46270 Bagnac-sur-Célé,Prés de Blazy-Route d'Aurillac-46270 Bagnac-sur-Célé,44.673668,2.164845,https://www.intermarche.com/magasins/02801/bagnac-sur-cele-46270/infos-pratiques
1625,Intermarche,46,Super Cahors,Super_Cahors,46000 Cahors,Avenue Edouard Herriot-46000 Cahors,44.461927,1.450936,https://www.intermarche.com/magasins/11551/cahors-46000/infos-pratiques
1626,Intermarche,46,Super Cahors,Super_Cahors,46000 Cahors,Avenue Maryse Bastié-46000 Cahors,44.458006,1.424893,https://www.intermarche.com/magasins/01762/cahors-46000/infos-pratiques
1627,Intermarche,46,Contact Cajarc,Contact_Cajarc,46160 Cajarc,230 avenue Germain Canet-46160 Cajarc,44.488365,1.845345,https://www.intermarche.com/magasins/01578/cajarc-46160/infos-pratiques
1628,Intermarche,46,Super Espere,Super_Espere,46090 Espere,37bis rue principale-Rd 811-46090 Espere,44.509636,1.372991,https://www.intermarche.com/magasins/06567/espere-46090/infos-pratiques
1629,Intermarche,46,Super Figeac,Super_Figeac,46100 Figeac,15 rue Saint-Georges-Route de Cahors-46100 Figeac,44.60444,2.01323,https://www.intermarche.com/magasins/11443/figeac-46100/infos-pratiques
1630,Intermarche,46,Super Gourdon,Super_Gourdon,46300 Gourdon,La Peyrugue-Route de Salviac-46300 Gourdon,44.724738,1.374182,https://www.intermarche.com/magasins/11202/gourdon-46300/infos-pratiques
1631,Intermarche,46,Contact Lacapelle-Marival,Contact_Lacapelle-Marival,46120 Lacapelle-Marival,Chemin Départemental 940-46120 Lacapelle-Marival,44.72802,1.9255,https://www.intermarche.com/magasins/03393/lacapelle-marival-46120/infos-pratiques
1632,Intermarche,46,Super Martel,Super_Martel,46600 Martel,Route de Souillac-46600 Martel,44.936157,1.601729,https://www.intermarche.com/magasins/50313/martel-46600/infos-pratiques
1633,Intermarche,46,Super Prayssac,Super_Prayssac,46220 Prayssac,1 Chemin Des Gaulies-46220 Prayssac,44.501231,1.186631,https://www.intermarche.com/magasins/11106/prayssac-46220/infos-pratiques
1634,Intermarche,46,Super Puy-l'Evêque,Super_Puy-l_Eveque,46700 Puy-l'Evêque,14 rue des Platanes-46700 Puy-l'Evêque,44.501265,1.142459,https://www.intermarche.com/magasins/02379/puy-l'eveque-46700/infos-pratiques
1635,Intermarche,48,Super Banassac-Canilhac,Super_Banassac-Canilhac,48500 Banassac-Canilhac,Avenue du Lot-48500 Banassac-Canilhac,44.436408,3.201731,https://www.intermarche.com/magasins/10202/banassac-canilhac-48500/infos-pratiques
1636,Intermarche,48,Super Florac Trois Rivières,Super_Florac_Trois_Rivieres,48400 Florac Trois Rivières,Zae St Julien Du Gourg-Zae St Julien Du Gourg-48400 Florac Trois Rivières,44.339995,3.584955,https://www.intermarche.com/magasins/07553/florac-trois-rivieres-48400/infos-pratiques
1637,Intermarche,48,Super Langogne,Super_Langogne,48300 Langogne,Avenue Jean Moulin-48300 Langogne,44.724113,3.860514,https://www.intermarche.com/magasins/10214/langogne-48300/infos-pratiques
1638,Intermarche,48,Contact Mende,Contact_Mende,48000 Mende,1 boulevard des Capucins-48000 Mende,44.520089,3.497532,https://www.intermarche.com/magasins/10450/mende-48000/infos-pratiques
1639,Intermarche,48,Super Saint-Chely d'Apcher,Super_Saint-Chely_d_Apcher,48200 Saint-Chely d'Apcher,Route du Malzieu-48200 Saint-Chely d'Apcher,44.808711,3.282494,https://www.intermarche.com/magasins/10116/saint-chely-d'apcher-48200/infos-pratiques
1640,Intermarche,66,Express Argelès Plage,Express_Argeles_Plage,66700 Argelès Plage,12 Avenue du Tech-66700 Argelès Plage,42.554909,3.042824,https://www.intermarche.com/magasins/50353/argeles-plage-66700/infos-pratiques
1641,Intermarche,66,Hyper Argelès Sur Mer,Hyper_Argeles_Sur_Mer,66700 Argelès Sur Mer,Rue Des Milans-Zone Commerciale-66700 Argelès Sur Mer,42.559758,3.008722,https://www.intermarche.com/magasins/06822/argeles-sur-mer-66700/infos-pratiques
1642,Intermarche,66,Hyper Cabestany,Hyper_Cabestany,66330 Cabestany,4 rue Gay Lussac-66330 Cabestany,42.692356,2.919595,https://www.intermarche.com/magasins/11326/cabestany-66330/infos-pratiques
1643,Intermarche,66,Super Canet en Roussillon,Super_Canet_en_Roussillon,66140 Canet en Roussillon,Boulevard Las Bigues-ZA Las Bigues Canet village-66140 Canet en Roussillon,42.706131,3.014331,https://www.intermarche.com/magasins/11847/canet-en-roussillon-66140/infos-pratiques
1644,Intermarche,66,Super Canohes,Super_Canohes,66680 Canohes,Rue Couloumine-ZA Actipole du Mas Gaffard-66680 Canohes,42.661976,2.845393,https://www.intermarche.com/magasins/11252/canohes-66680/infos-pratiques
1645,Intermarche,66,Super Ceret,Super_Ceret,66400 Ceret,7 boulevard Clemenceau-66400 Ceret,42.486046,2.749258,https://www.intermarche.com/magasins/11143_2/ceret-66400/infos-pratiques
1646,Intermarche,66,Super Ceret,Super_Ceret,66400 Ceret,3 rue Batère-ZI Oulrich-66400 Ceret,42.500662,2.758124,https://www.intermarche.com/magasins/11143/ceret-66400/infos-pratiques
1647,Intermarche,66,Express Céret,Express_Ceret,66400 Céret,7 Avenue Georges Clemenceau-66400 Céret,42.486045,2.749258,https://www.intermarche.com/magasins/02276/ceret-66400/infos-pratiques
1648,Intermarche,66,Super Elne,Super_Elne,66200 Elne,10 Boulevard Jacques Albert-66200 Elne,42.605464,2.977313,https://www.intermarche.com/magasins/06829/elne-66200/infos-pratiques
1649,Intermarche,66,Super Latour Bas Elne,Super_Latour_Bas_Elne,66200 Latour Bas Elne,Route de Saint-Cyprien-66200 Latour Bas Elne,42.60571,2.987116,https://www.intermarche.com/magasins/11852/latour-bas-elne-66200/infos-pratiques
1650,Intermarche,66,Super Le Soler,Super_Le_Soler,66270 Le Soler,RN 116 Sainte Eugenie-66270 Le Soler,42.6863,2.812243,https://www.intermarche.com/magasins/11138/le-soler-66270/infos-pratiques
1651,Intermarche,66,Super Llupia,Super_Llupia,66300 Llupia,Route de Thuir-Lieu dit Salaou-66300 Llupia,42.625678,2.767235,https://www.intermarche.com/magasins/06834/llupia-66300/infos-pratiques
1652,Intermarche,66,Super Millas,Super_Millas,66170 Millas,Route De Prades-66170 Millas,42.692743,2.68737,https://www.intermarche.com/magasins/11747/millas-66170/infos-pratiques
1653,Intermarche,66,Super Montescot,Super_Montescot,66200 Montescot,612 route départementale-66200 Montescot,42.60819,2.923908,https://www.intermarche.com/magasins/11201/montescot-66200/infos-pratiques
1654,Intermarche,66,Super Pollestres,Super_Pollestres,66450 Pollestres,Lieu dit La Deveze-66450 Pollestres,42.640707,2.876176,https://www.intermarche.com/magasins/05325/pollestres-66450/infos-pratiques
1655,Intermarche,66,Super Prades,Super_Prades,66500 Prades,60 Avenue Guy Male-Rn 116-66500 Prades,42.622331,2.435832,https://www.intermarche.com/magasins/11119/prades-66500/infos-pratiques
1656,Intermarche,66,Super Rivesaltes,Super_Rivesaltes,66600 Rivesaltes,Avenue de l'aéroport-66600 Rivesaltes,42.759025,2.866108,https://www.intermarche.com/magasins/11102/rivesaltes-66600/infos-pratiques
1657,Intermarche,66,Super Saint-André,Super_Saint-Andre,66690 Saint-André,Cd 618-Lieu-dit Couloumes-66690 Saint-André,42.552456,2.97707,https://www.intermarche.com/magasins/11251/saint-andre-66690/infos-pratiques
1658,Intermarche,66,Super Saint-Esteve,Super_Saint-Esteve,66240 Saint-Esteve,8 boulevard du Canigou-66240 Saint-Esteve,42.716591,2.837938,https://www.intermarche.com/magasins/06831/saint-esteve-66240/infos-pratiques
1659,Intermarche,66,Super Saint-Laurent-de-la-Salanque,Super_Saint-Laurent-de-la-Salanque,66250 Saint-Laurent-de-la-Salanque,Route du barcares-rue jose morales-66250 Saint-Laurent-de-la-Salanque,42.773542,3.013473,https://www.intermarche.com/magasins/06828/saint-laurent-de-la-salanque-66250/infos-pratiques
1660,Intermarche,66,Contact Vernet-les-Bains,Contact_Vernet-les-Bains,66820 Vernet-les-Bains,34 Boulevard Georges Clemenceau-66820 Vernet-les-Bains,42.549164,2.386979,https://www.intermarche.com/magasins/50318/vernet-les-bains-66820/infos-pratiques
1661,Intermarche,81,Super Albi Le Séquestre,Super_Albi_Le_Sequestre,81990 Albi Le Séquestre,Rue De Cap Long-81990 Albi Le Séquestre,43.912224,2.127228,https://www.intermarche.com/magasins/11661/albi-le-sequestre-81990/infos-pratiques
1662,Intermarche,81,Super Aussillon,Super_Aussillon,81200 Aussillon,2 allée des Auques-81200 Aussillon,43.499291,2.368962,https://www.intermarche.com/magasins/01219/aussillon-81200/infos-pratiques
1663,Intermarche,81,Super Carmaux,Super_Carmaux,81400 Carmaux,Boulevard Flandres Dunkerque-81400 Carmaux,44.053066,2.160112,https://www.intermarche.com/magasins/11768/carmaux-81400/infos-pratiques
1664,Intermarche,81,Super Castres,Super_Castres,81100 Castres,21 Boulevard Pierre Mendès France-81100 Castres,43.595095,2.22933,https://www.intermarche.com/magasins/11431/castres-81100/infos-pratiques
1665,Intermarche,81,Super Gaillac,Super_Gaillac,81600 Gaillac,Route de Cordes-19 Avenue Rhin et Danube-81600 Gaillac,43.937149,1.916189,https://www.intermarche.com/magasins/11121/gaillac-81600/infos-pratiques
1666,Intermarche,81,Super Labruguière,Super_Labruguiere,81290 Labruguière,Lou Pont Trinquat-Route de l'Aéroport-81290 Labruguière,43.547669,2.273086,https://www.intermarche.com/magasins/11198/labruguiere-81290/infos-pratiques
1667,Intermarche,81,Super Lavaur,Super_Lavaur,81500 Lavaur,44 Avenue Jacques Besse-81500 Lavaur,43.708276,1.817883,https://www.intermarche.com/magasins/11688/lavaur-81500/infos-pratiques
1668,Intermarche,81,Super Lisle Sur Tarn,Super_Lisle_Sur_Tarn,81310 Lisle Sur Tarn,Les Robertes-81310 Lisle Sur Tarn,43.863959,1.818398,https://www.intermarche.com/magasins/07981/lisle-sur-tarn-81310/infos-pratiques
1669,Intermarche,81,Super Puylaurens,Super_Puylaurens,81700 Puylaurens,Avenue de Revel-81700 Puylaurens,43.56762,2.00552,https://www.intermarche.com/magasins/06348/puylaurens-81700/infos-pratiques
1670,Intermarche,81,Super Rabastens,Super_Rabastens,81800 Rabastens,L'Hermitage-81800 Rabastens,43.829548,1.734236,https://www.intermarche.com/magasins/11272/rabastens-81800/infos-pratiques
1671,Intermarche,81,Super Réalmont,Super_Realmont,81120 Réalmont,51 Rue De La Bouriotte-Route De Castre-81120 Réalmont,43.771024,2.182621,https://www.intermarche.com/magasins/11183/realmont-81120/infos-pratiques
1672,Intermarche,82,Super Beaumont de Lomagne,Super_Beaumont_de_Lomagne,82500 Beaumont de Lomagne,Route du Blanc-82500 Beaumont de Lomagne,43.87939,0.98453,https://www.intermarche.com/magasins/11550/beaumont-de-lomagne-82500/infos-pratiques
1673,Intermarche,82,Super Castelsarrasin,Super_Castelsarrasin,82100 Castelsarrasin,Zi du Barraouet-82100 Castelsarrasin,44.056999,1.101047,https://www.intermarche.com/magasins/11872/castelsarrasin-82100/infos-pratiques
1674,Intermarche,82,Contact Caussade,Contact_Caussade,82300 Caussade,12 Rue de Versailles-82300 Caussade,44.159633,1.536101,https://www.intermarche.com/magasins/01906/caussade-82300/infos-pratiques
1675,Intermarche,82,Super Lauzerte,Super_Lauzerte,82110 Lauzerte,Lieu-dit Aulery-82110 Lauzerte,44.26156,1.145335,https://www.intermarche.com/magasins/50236/lauzerte-82110/infos-pratiques
1676,Intermarche,82,Contact La Ville Dieu Du Temple,Contact_La_Ville_Dieu_Du_Temple,82290 La Ville Dieu Du Temple,3 Ter Grand Rue-82290 La Ville Dieu Du Temple,44.033308,1.218538,https://www.intermarche.com/magasins/11257/la-ville-dieu-du-temple-82290/infos-pratiques
1677,Intermarche,82,Express Moissac,Express_Moissac,82200 Moissac,24 avenue de la République-82200 Moissac,44.103968,1.084755,https://www.intermarche.com/magasins/02087/moissac-82200/infos-pratiques
1678,Intermarche,82,Hyper Moissac,Hyper_Moissac,82200 Moissac,805 Route de la Mégère-82200 Moissac,44.119715,1.120021,https://www.intermarche.com/magasins/06823/moissac-82200/infos-pratiques
1679,Intermarche,82,Contact Montaigu de Quercy,Contact_Montaigu_de_Quercy,82150 Montaigu de Quercy,Avenue Saint-Martin-82150 Montaigu de Quercy,44.336566,1.018999,https://www.intermarche.com/magasins/03400/montaigu-de-quercy-82150/infos-pratiques
1680,Intermarche,82,Super Montauban,Super_Montauban,82000 Montauban,1000 D avenue des Mourets-82000 Montauban,44.019077,1.372676,https://www.intermarche.com/magasins/11404/montauban-82000/infos-pratiques
1681,Intermarche,82,Hyper Montech,Hyper_Montech,82700 Montech,13 Avenue de la Mouscane-82700 Montech,43.964305,1.246043,https://www.intermarche.com/magasins/11179/montech-82700/infos-pratiques
1682,Intermarche,82,Super Negrepelisse,Super_Negrepelisse,82800 Negrepelisse,RD 115 lieu dit Roquesroute de Montricoux-82800 Negrepelisse,44.07535,1.52236,https://www.intermarche.com/magasins/06327/negrepelisse-82800/infos-pratiques
