index,supermarket,department,nom_drive,nom_driveUrl,city,adresse,latitude,longitude,lien_drive,lien_coord
310,Leclerc,59,Leclerc Relais Feignies,Leclerc_Relais_Feignies, 59750 Feignies , 2 Rue du Fonds Saint-Jacques 59750 Feignies ,50.28038,3.90947,https://fd6-courses.leclercdrive.fr/magasin-225902-225902-relais-feignies.aspx,http://maps.google.fr/maps?q=50.28038,3.90947
311,Leclerc,59,Leclerc Relais Fourmies,Leclerc_Relais_Fourmies, 59610 Fourmies , Rue Marceau Batteux 59610 Fourmies ,50.02591,4.03119,https://fd9-courses.leclercdrive.fr/magasin-080202-080202-relais-fourmies.aspx,http://maps.google.fr/maps?q=50.02591,4.03119
312,Leclerc,59,Leclerc Relais Lille - Rihour,Leclerc_Relais_Lille_-_Rihour, 59000 Lille , 6 Rue Jean Roisin 59000 Lille ,50.63643,3.06247,https://fd8-courses.leclercdrive.fr/magasin-085910-085910-relais-lille---rihour.aspx,http://maps.google.fr/maps?q=50.63643,3.06247
313,Leclerc,59,Leclerc Relais Lille-Lambersart,Leclerc_Relais_Lille-Lambersart, 59130 Lambersart , 342 Avenue de Dunkerque59130 Lambersart ,50.6395,3.02085,https://fd8-courses.leclercdrive.fr/magasin-085909-085909-relais-lille-lambersart.aspx,http://maps.google.fr/maps?q=50.6395,3.02085
314,Leclerc,59,Leclerc Relais Lille-Saint-Maurice,Leclerc_Relais_Lille-Saint-Maurice, 59800 Lille , 233 Rue du Faubourg de Roubaix 59800 Lille ,50.6425,3.09059,https://fd8-courses.leclercdrive.fr/magasin-085908-085908-relais-lille-saint-maurice.aspx,http://maps.google.fr/maps?q=50.6425,3.09059
315,Leclerc,59,Leclerc Relais Lille-Wazemmes,Leclerc_Relais_Lille-Wazemmes, 59000 Lille , 143 Rue de Wazemmes 59000 Lille ,50.62309,3.05615,https://fd8-courses.leclercdrive.fr/magasin-085907-085907-relais-lille-wazemmes.aspx,http://maps.google.fr/maps?q=50.62309,3.05615
316,Leclerc,51,Leclerc Relais Reims - Elus,Leclerc_Relais_Reims_-_Elus, 51100 Reims , 21 Rue des Elus 51100 Reims ,49.255229,4.030947,https://fd10-courses.leclercdrive.fr/magasin-085113-085113-relais-reims---elus.aspx,http://maps.google.fr/maps?q=49.255229,4.030947
317,Leclerc,51,Leclerc Relais Reims-Université,Leclerc_Relais_Reims-Université, 51100 Reims , 21 Rue de l'université51100 Reims ,49.252443,4.037268,https://fd10-courses.leclercdrive.fr/magasin-085112-085112-relais-reims-universite.aspx,http://maps.google.fr/maps?q=49.252443,4.037268
318,Leclerc,55,Leclerc Saint-Mihiel,Leclerc_Saint-Mihiel, 55300 Saint-Mihiel , Rue Docteur Albert Thiery 55300 Saint-Mihiel ,48.88788,5.54417,https://fd14-courses.leclercdrive.fr/magasin-035503-035503-saint-mihiel.aspx,http://maps.google.fr/maps?q=48.88788,5.54417
319,Leclerc,10,Leclerc Barberey  Troyes,Leclerc_Barberey__Troyes, 10600 Barberey-Saint-Sulpice , Lieu-dit Le Perré10600 Barberey-Saint-Sulpice ,48.33222,4.02139,https://fd1-courses.leclercdrive.fr/magasin-031002-031002-barberey-troyes.aspx,http://maps.google.fr/maps?q=48.33222,4.02139
320,Leclerc,10,Leclerc Bar-sur-Aube,Leclerc_Bar-sur-Aube, 10200 Bar-sur-Aube , 24 avenue du Général Leclerc 10200 Bar-sur-Aube ,48.238909,4.703393,https://fd11-courses.leclercdrive.fr/magasin-041001-041001-bar-sur-aube.aspx,http://maps.google.fr/maps?q=48.238909,4.703393
321,Leclerc,10,Leclerc Brienne-le-Château,Leclerc_Brienne-le-Château, 10500 Brienne-le-Château , Boulevard Napoléon 10500 Brienne-le-Château ,48.3930756,4.5295912,https://fd11-courses.leclercdrive.fr/magasin-041011-041011-brienne-le-chateau.aspx,http://maps.google.fr/maps?q=48.3930756,4.5295912
322,Leclerc,10,Leclerc Lusigny-sur-Barse,Leclerc_Lusigny-sur-Barse, 10270 Lusigny-sur-Barse , 9 Chemin de la Marrière10270 Lusigny-sur-Barse ,48.26194,4.24917,https://fd1-courses.leclercdrive.fr/magasin-031011-031011-lusigny-sur-barse.aspx,http://maps.google.fr/maps?q=48.26194,4.24917
323,Leclerc,10,Leclerc Romilly-sur-Seine,Leclerc_Romilly-sur-Seine, 10100 Romilly-Sur-Seine , Mail Pablo Picasso 10100 Romilly-Sur-Seine ,48.51150662,3.71428459,https://fd14-courses.leclercdrive.fr/magasin-011001-011001-romilly-sur-seine.aspx,http://maps.google.fr/maps?q=48.51150662,3.71428459
324,Leclerc,10,Leclerc Saint Parres aux Tertres  Troyes,Leclerc_Saint_Parres_aux_Tertres__Troyes, 10410 Saint Parres aux Tertres , 74 B avenue du Général de Gaulle 10410 Saint Parres aux Tertres ,48.29611111,4.12722222,https://fd1-courses.leclercdrive.fr/magasin-031001-031001-saint-parres-aux-tertres-troyes.aspx,http://maps.google.fr/maps?q=48.29611111,4.12722222
325,Leclerc,51,Leclerc Relais Reims - Saint Thomas,Leclerc_Relais_Reims_-_Saint_Thomas, 51100 Reims , 54 Avenue de Laon 51100 Reims ,49.26494,4.02703,https://fd10-courses.leclercdrive.fr/magasin-075107-075107-relais-reims---saint-thomas.aspx,http://maps.google.fr/maps?q=49.26494,4.02703
326,Leclerc,51,Leclerc Relais Reims-Céres,Leclerc_Relais_Reims-Céres, 51100 Reims , 36 Rue Céres 51100 Reims ,49.25703,4.037195,https://fd10-courses.leclercdrive.fr/magasin-075104-075104-relais-reims-ceres.aspx,http://maps.google.fr/maps?q=49.25703,4.037195
327,Leclerc,51,Leclerc Relais Reims-Libergier,Leclerc_Relais_Reims-Libergier, 51100 Reims , 22 Rue Libergier 51100 Reims ,49.2520653,4.0289363,https://fd10-courses.leclercdrive.fr/magasin-075103-075103-relais-reims-libergier.aspx,http://maps.google.fr/maps?q=49.2520653,4.0289363
328,Leclerc,51,Leclerc Relais Tinqueux,Leclerc_Relais_Tinqueux, 51430 Tinqueux , 14 Rue Aristide Boucicaut 51430 Tinqueux ,49.250861,3.978807,https://fd10-courses.leclercdrive.fr/magasin-075105-075105-relais-tinqueux.aspx,http://maps.google.fr/maps?q=49.250861,3.978807
329,Leclerc,51,Leclerc Ay  Epernay,Leclerc_Ay__Epernay, 51160 Ay , Route d'Epernay51160 Ay ,49.05525,3.9941,https://fd1-courses.leclercdrive.fr/magasin-095101-095101-ay-epernay.aspx,http://maps.google.fr/maps?q=49.05525,3.9941
330,Leclerc,51,Leclerc Châlons-en-Champagne,Leclerc_Châlons-en-Champagne, 51000 Châlons-en-Champagne , 13.15 avenue Winston Churchill 51000 Châlons-en-Champagne ,48.941149,4.387321,https://fd14-courses.leclercdrive.fr/magasin-055111-055111-chalons-en-champagne.aspx,http://maps.google.fr/maps?q=48.941149,4.387321
331,Leclerc,51,Leclerc Champfleury  Reims,Leclerc_Champfleury__Reims, 51500 Champfleury , RN 51 51500 Champfleury ,49.2033,4.011319,https://fd10-courses.leclercdrive.fr/magasin-085101-085101-champfleury-reims.aspx,http://maps.google.fr/maps?q=49.2033,4.011319
332,Leclerc,51,Leclerc Dizy  Epernay,Leclerc_Dizy__Epernay, 51530 Dizy , ZAC des Bas Jardins 51530 Dizy ,49.06350152,3.96248482,https://fd1-courses.leclercdrive.fr/magasin-095152-095152-dizy-epernay.aspx,http://maps.google.fr/maps?q=49.06350152,3.96248482
333,Leclerc,51,Leclerc Dormans,Leclerc_Dormans, 51700 Dormans , 4 rue du Moulin 51700 Dormans ,49.075763,3.643302,https://fd1-courses.leclercdrive.fr/magasin-095111-095111-dormans.aspx,http://maps.google.fr/maps?q=49.075763,3.643302
334,Leclerc,51,Leclerc Jonchery-sur-Vesle,Leclerc_Jonchery-sur-Vesle, 51140 Jonchery-sur-Vesle , Lieu-Dit le Nouveau Village 51140 Jonchery-sur-Vesle ,49.284507,3.824401,https://fd10-courses.leclercdrive.fr/magasin-075102-075102-jonchery-sur-vesle.aspx,http://maps.google.fr/maps?q=49.284507,3.824401
335,Leclerc,51,Leclerc Montmirail,Leclerc_Montmirail, 51210 Montmirail , 10 Faubourg de Condé 51210 Montmirail ,48.873409,3.541095,https://fd14-courses.leclercdrive.fr/magasin-035111-035111-montmirail.aspx,http://maps.google.fr/maps?q=48.873409,3.541095
336,Leclerc,51,Leclerc Pierry  Epernay,Leclerc_Pierry__Epernay, 51530 Pierry , 12 allée Maxenu 51530 Pierry ,49.022167,3.945529,https://fd1-courses.leclercdrive.fr/magasin-125111-125111-pierry-epernay.aspx,http://maps.google.fr/maps?q=49.022167,3.945529
337,Leclerc,51,Leclerc Reims Jean-Jaurès,Leclerc_Reims_Jean-Jaurès, 51100 Reims , 2 boulevard Marcelin Berthelot 51100 Reims ,49.269555,4.070016,https://fd10-courses.leclercdrive.fr/magasin-085111-085111-reims-jean-jaures.aspx,http://maps.google.fr/maps?q=49.269555,4.070016
338,Leclerc,51,Leclerc Relais Epernay,Leclerc_Relais_Epernay, 51200 Epernay , 48 Rue Saint Thibault 51200 Epernay ,49.041447,3.953676,https://fd1-courses.leclercdrive.fr/magasin-125154-125154-relais-epernay.aspx,http://maps.google.fr/maps?q=49.041447,3.953676
339,Leclerc,51,Leclerc Relais Reims-Clairmarais,Leclerc_Relais_Reims-Clairmarais, 51100 Reims , 12 Rue Pingat 51100 Reims ,49.259367,4.022704,https://fd10-courses.leclercdrive.fr/magasin-075106-075106-relais-reims-clairmarais.aspx,http://maps.google.fr/maps?q=49.259367,4.022704
340,Leclerc,51,Leclerc Saint-Brice-Courcelles,Leclerc_Saint-Brice-Courcelles, 51370 Saint-Brice-Courcelles , La croix Maurencienne 51370 Saint-Brice-Courcelles ,49.28172,3.99972,https://fd10-courses.leclercdrive.fr/magasin-075101-075101-saint-brice-courcelles.aspx,http://maps.google.fr/maps?q=49.28172,3.99972
341,Leclerc,51,Leclerc Saint-Martin-sur-le-Pré,Leclerc_Saint-Martin-sur-le-Pré, 51520 Saint Martin sur le Pré , Rue de l'Ilet 51520 Saint Martin sur le Pré ,48.977062,4.349556,https://fd14-courses.leclercdrive.fr/magasin-055101-055101-saint-martin-sur-le-pre.aspx,http://maps.google.fr/maps?q=48.977062,4.349556
342,Leclerc,51,Leclerc Sézanne,Leclerc_Sézanne, 51120 Sezanne , Route de Troyes 51120 Sezanne ,48.712663,3.731692,https://fd14-courses.leclercdrive.fr/magasin-035101-035101-sezanne.aspx,http://maps.google.fr/maps?q=48.712663,3.731692
343,Leclerc,51,Leclerc Vertus  Epernay,Leclerc_Vertus__Epernay, 51130 Vertus , 13 Avenue du Général de Gaulle 51130 Vertus ,48.898581,4.008594,https://fd1-courses.leclercdrive.fr/magasin-125101-125101-vertus-epernay.aspx,http://maps.google.fr/maps?q=48.898581,4.008594
344,Leclerc,51,Leclerc Vitry-le-François,Leclerc_Vitry-le-François, 51300 Vitry-le-François  , Route de Vitry en Perthois 51300 Vitry-le-François,48.730273,4.603035,https://fd12-courses.leclercdrive.fr/magasin-105101-105101-vitry-le-francois.aspx,http://maps.google.fr/maps?q=48.730273,4.603035
345,Leclerc,77,Leclerc La Ferté-Gaucher,Leclerc_La_Ferté-Gaucher, 77320 La Ferté-Gaucher , Avenue de Rebais 77320 La Ferté-Gaucher ,48.791323,3.301241,https://fd1-courses.leclercdrive.fr/magasin-057702-057702-la-ferte-gaucher.aspx,http://maps.google.fr/maps?q=48.791323,3.301241
346,Leclerc,77,Leclerc Le Piéton de Meaux,Leclerc_Le_Piéton_de_Meaux, 77100 Meaux , 2 Place de l'Hôtel de Ville 77100 Meaux ,48.958759,2.877659,https://fd1-courses.leclercdrive.fr/magasin-077703-077703-le-pieton-de-meaux.aspx,http://maps.google.fr/maps?q=48.958759,2.877659
347,Leclerc,77,Leclerc Lizy-sur-Ourcq,Leclerc_Lizy-sur-Ourcq, 77440 Lizy-sur-Ourcq , 2 Rue Jacques Coeur 77440 Lizy-sur-Ourcq ,49.027573,3.025814,https://fd1-courses.leclercdrive.fr/magasin-077702-077702-lizy-sur-ourcq.aspx,http://maps.google.fr/maps?q=49.027573,3.025814
348,Leclerc,02,Leclerc Relais Laon Ville Haute,Leclerc_Relais_Laon_Ville_Haute, 02000 Laon , 12 Rue du Bourg 02000 Laon ,49.5645847,3.6197047,https://fd3-courses.leclercdrive.fr/magasin-090212-090212-relais-laon-ville-haute.aspx,http://maps.google.fr/maps?q=49.5645847,3.6197047
349,Leclerc,02,Leclerc Soissons,Leclerc_Soissons, 02200 Vauxbuin , Lieu-dit les Portes de Soissons 02200 Vauxbuin ,49.363972,3.311645,https://fd2-courses.leclercdrive.fr/magasin-040211-040211-soissons.aspx,http://maps.google.fr/maps?q=49.363972,3.311645
350,Leclerc,52,Leclerc Chaumont,Leclerc_Chaumont, 52000 Chaumont , 13 rue du Moulin Neuf 52000 Chaumont ,48.1261428,5.1521702,https://fd14-courses.leclercdrive.fr/magasin-035201-035201-chaumont.aspx,http://maps.google.fr/maps?q=48.1261428,5.1521702
351,Leclerc,52,E.Leclerc RELAIS Moëslains - Base Aérienne 113,E.Leclerc_RELAIS_Moëslains_-_Base_Aérienne_113, 52100 Moëslains , à l'entrée de la BA11 52100 Moëslains ,48.62721,4.89751,https://fd14-courses.leclercdrive.fr/magasin-025201-001063-saint-dizier.aspx,http://maps.google.fr/maps?q=48.62721,4.89751
352,Leclerc,52,E.Leclerc RELAIS Rachecourt sur Marne,E.Leclerc_RELAIS_Rachecourt_sur_Marne, 52170 Rachecourt sur Marne , Place Roger Laurent 52170 Rachecourt sur Marne ,48.5273,5.09989,https://fd14-courses.leclercdrive.fr/magasin-025201-001062-saint-dizier.aspx,http://maps.google.fr/maps?q=48.5273,5.09989
353,Leclerc,52,Leclerc Saint-Dizier,Leclerc_Saint-Dizier, 52100 Saint Dizier , Rue des Loyes 52100 Saint Dizier ,48.62680084,4.97592969,https://fd14-courses.leclercdrive.fr/magasin-025201-025201-saint-dizier.aspx,http://maps.google.fr/maps?q=48.62680084,4.97592969
354,Leclerc,55,Leclerc Ligny-en-Barrois,Leclerc_Ligny-en-Barrois, 55500 Ligny-en-Barrois , Chemin des Battants 55500 Ligny-en-Barrois ,48.69278,5.31694,https://fd6-courses.leclercdrive.fr/magasin-015502-015502-ligny-en-barrois.aspx,http://maps.google.fr/maps?q=48.69278,5.31694
355,Leclerc,54,Leclerc Audun-Le-Roman,Leclerc_Audun-Le-Roman, 54560 Audun-Le-Roman , 35 route de Briey 54560 Audun-Le-Roman ,49.37017,5.9023,https://fd9-courses.leclercdrive.fr/magasin-045701-045701-audun-le-roman.aspx,http://maps.google.fr/maps?q=49.37017,5.9023
356,Leclerc,54,Leclerc Conflans-Jarny,Leclerc_Conflans-Jarny, 54800 Conflans-en-Jarnisy , ZI val de l'Orne 54800 Conflans-en-Jarnisy ,49.164561,5.839148,https://fd5-courses.leclercdrive.fr/magasin-105401-105401-conflans-jarny.aspx,http://maps.google.fr/maps?q=49.164561,5.839148
357,Leclerc,54,Leclerc Dommartin-lès-Toul,Leclerc_Dommartin-lès-Toul, 54200 Dommartin-les-toul , Rue de la Haie Plaisante 54200 Dommartin-les-toul ,48.673769,5.926867,https://fd13-courses.leclercdrive.fr/magasin-155401-155401-dommartin-les-toul.aspx,http://maps.google.fr/maps?q=48.673769,5.926867
358,Leclerc,54,Leclerc Essey-lès-Nancy,Leclerc_Essey-lès-Nancy, 54270 Essey , 108 Avenue du 69 Régiment d'infanterie 54270 Essey ,48.7085781,6.23801333,https://fd16-courses.leclercdrive.fr/magasin-175411-175411-essey-les-nancy.aspx,http://maps.google.fr/maps?q=48.7085781,6.23801333
359,Leclerc,54,Leclerc Frouard,Leclerc_Frouard, 54390 Frouard , 2 rue du Bois 54390 Frouard ,48.743866,6.148825,https://fd11-courses.leclercdrive.fr/magasin-145401-145401-frouard.aspx,http://maps.google.fr/maps?q=48.743866,6.148825
360,Leclerc,54,Leclerc Lunéville,Leclerc_Lunéville, 54300 Lunéville , Rehainviller 54300 Lunéville ,48.575,6.480278,https://fd5-courses.leclercdrive.fr/magasin-095401-095401-luneville.aspx,http://maps.google.fr/maps?q=48.575,6.480278
361,Leclerc,54,Leclerc Nancy,Leclerc_Nancy, 54000 Nancy , 5 rue Jean Scherbeck 54000 Nancy ,48.69555,6.19535,https://fd16-courses.leclercdrive.fr/magasin-175401-175401-nancy.aspx,http://maps.google.fr/maps?q=48.69555,6.19535
363,Leclerc,54,Leclerc Relais Nancy - Albert 1er,Leclerc_Relais_Nancy_-_Albert_1er, 54000 Nancy , 44 Boulevard Albert 1er 54000 Nancy ,48.69733,6.1674,https://fd16-courses.leclercdrive.fr/magasin-175413-175413-relais-nancy---albert-1er.aspx,http://maps.google.fr/maps?q=48.69733,6.1674
364,Leclerc,54,Leclerc Relais Nancy-Gare,Leclerc_Relais_Nancy-Gare, 54000 Nancy , 7 Rue Mazagran 54000 Nancy ,48.690315,6.175828,https://fd2-courses.leclercdrive.fr/magasin-125402-125402-relais-nancy-gare.aspx,http://maps.google.fr/maps?q=48.690315,6.175828
365,Leclerc,54,Leclerc Relais Saint-Dizier - Nancy,Leclerc_Relais_Saint-Dizier_-_Nancy, 54000 Nancy , 40 Rue Saint-Dizier 54000 Nancy ,48.6902064,6.1827923,https://fd11-courses.leclercdrive.fr/magasin-145402-145402-relais-saint-dizier---nancy.aspx,http://maps.google.fr/maps?q=48.6902064,6.1827923
366,Leclerc,54,Leclerc Relais Vandoeuvre-Vélodrome,Leclerc_Relais_Vandoeuvre-Vélodrome, 54500 Vandoeuvre les Nancy , 3 Boulevard des Aiguillettes 54500 Vandoeuvre les Nancy ,48.666751,6.165108,https://fd2-courses.leclercdrive.fr/magasin-125403-125403-relais-vandoeuvre-velodrome.aspx,http://maps.google.fr/maps?q=48.666751,6.165108
367,Leclerc,54,Leclerc Vandoeuvre-lès-Nancy,Leclerc_Vandoeuvre-lès-Nancy, 54500 Vandoeuvre les Nancy , ZI Robervall 54500 Vandoeuvre les Nancy ,48.653393,6.1798392,https://fd2-courses.leclercdrive.fr/magasin-125401-125401-vandoeuvre-les-nancy.aspx,http://maps.google.fr/maps?q=48.653393,6.1798392
368,Leclerc,57,Leclerc Amneville,Leclerc_Amneville, 57360 Amneville , Rue Clemenceau 57360 Amneville ,49.25858,6.128409,https://fd11-courses.leclercdrive.fr/magasin-105701-105701-amneville.aspx,http://maps.google.fr/maps?q=49.25858,6.128409
369,Leclerc,88,Leclerc Bruyères,Leclerc_Bruyères, 88600 Bruyères , 3 Rue Gerardmer 88600 Bruyères ,48.201328,6.724819,https://fd13-courses.leclercdrive.fr/magasin-028801-028801-bruyeres.aspx,http://maps.google.fr/maps?q=48.201328,6.724819
370,Leclerc,57,Leclerc Farebersviller,Leclerc_Farebersviller, 57450 Farebersviller , 6 Rue du Neufeld 57450 Farebersviller ,49.11836,6.88023,https://fd2-courses.leclercdrive.fr/magasin-095703-095703-farebersviller.aspx,http://maps.google.fr/maps?q=49.11836,6.88023
371,Leclerc,57,Leclerc Marly,Leclerc_Marly, 57155 Marly , 165 Rue du Fossé57155 Marly ,49.0647817,6.1391921,https://fd11-courses.leclercdrive.fr/magasin-055701-055701-marly.aspx,http://maps.google.fr/maps?q=49.0647817,6.1391921
372,Leclerc,57,Leclerc Morsbach  Forbach,Leclerc_Morsbach__Forbach, 57600 Morsbach , 117 rue nationale 57600 Morsbach ,49.173133,6.876817,https://fd2-courses.leclercdrive.fr/magasin-095701-095701-morsbach-forbach.aspx,http://maps.google.fr/maps?q=49.173133,6.876817
373,Leclerc,88,Leclerc Raon l'Etape,Leclerc_Raon_l'Etape, 88110 Raon l'Etape , 40 bis avenue du XXI BCP 88110 Raon l'Etape ,48.406721,6.858082,https://fd14-courses.leclercdrive.fr/magasin-088801-088801-raon-letape.aspx,http://maps.google.fr/maps?q=48.406721,6.858082
374,Leclerc,57,Leclerc Relais Dieuze,Leclerc_Relais_Dieuze, 57260 Dieuze , 1 Bis Place de l'Hôtel de Ville 57260 Dieuze ,48.81055,6.71886,https://fd14-courses.leclercdrive.fr/magasin-065703-065703-relais-dieuze.aspx,http://maps.google.fr/maps?q=48.81055,6.71886
375,Leclerc,67,Leclerc Schiltigheim,Leclerc_Schiltigheim, 67300 Schiltigheim , 4 Rue du Château d'Angleterre 67300 Schiltigheim ,48.621692,7.77177,https://fd16-courses.leclercdrive.fr/magasin-146701-146701-schiltigheim.aspx,http://maps.google.fr/maps?q=48.621692,7.77177
376,Leclerc,57,Leclerc Thionville Terville,Leclerc_Thionville_Terville, 57180 TERVILLE , Zone de la Petite OUETTE 57180 TERVILLE ,49.3519588,6.1290738,https://fd9-courses.leclercdrive.fr/magasin-045731-045731-thionville-terville.aspx,http://maps.google.fr/maps?q=49.3519588,6.1290738
377,Leclerc,67,Leclerc Wissembourg,Leclerc_Wissembourg, 67160 Wissembourg , 22 rue du Pré aux Castors 67160 Wissembourg ,49.027249,7.962496,https://fd13-courses.leclercdrive.fr/magasin-816701-816701-wissembourg.aspx,http://maps.google.fr/maps?q=49.027249,7.962496
378,Leclerc,55,Leclerc Bar-le-Duc,Leclerc_Bar-le-Duc, 55000 Bar-le-Duc , 1-3 rue Antoine Durenne 55000 Bar-le-Duc ,48.768106,5.173584,https://fd6-courses.leclercdrive.fr/magasin-015501-015501-bar-le-duc.aspx,http://maps.google.fr/maps?q=48.768106,5.173584
379,Leclerc,55,Leclerc Haudainville,Leclerc_Haudainville, 55100 Haudainville , Côte St Martin 55100 Haudainville ,49.14141815,5.41100264,https://fd14-courses.leclercdrive.fr/magasin-035501-035501-haudainville.aspx,http://maps.google.fr/maps?q=49.14141815,5.41100264
380,Leclerc,55,Leclerc Verdun,Leclerc_Verdun, 55100 Verdun , Place Maurice Genevoix 55100 Verdun ,49.167778,5.382778,https://fd14-courses.leclercdrive.fr/magasin-035502-035502-verdun.aspx,http://maps.google.fr/maps?q=49.167778,5.382778
381,Leclerc,57,Leclerc Betting,Leclerc_Betting, 57800 Betting , 4 rue des Genêts 57800 Betting ,49.136456,6.81,https://fd2-courses.leclercdrive.fr/magasin-095702-095702-betting.aspx,http://maps.google.fr/maps?q=49.136456,6.81
382,Leclerc,57,Leclerc Creutzwald,Leclerc_Creutzwald, 57150 Creutzwald , Parc d'activité Sud 57150 Creutzwald ,49.190181,6.691576,https://fd7-courses.leclercdrive.fr/magasin-035702-035702-creutzwald.aspx,http://maps.google.fr/maps?q=49.190181,6.691576
383,Leclerc,57,Leclerc Fameck,Leclerc_Fameck, 57290 Fameck , Avenue François Mitterrand 57290 Fameck ,49.305678,6.12123,https://fd14-courses.leclercdrive.fr/magasin-075701-075701-fameck.aspx,http://maps.google.fr/maps?q=49.305678,6.12123
384,Leclerc,57,E.Leclerc RELAIS Forbach,E.Leclerc_RELAIS_Forbach, 57600 FORBACH , 14 Allée des Tamaris 57600 FORBACH ,49.19775,6.875259,https://fd2-courses.leclercdrive.fr/magasin-095701-001034-morsbach-forbach.aspx,http://maps.google.fr/maps?q=49.19775,6.875259
385,Leclerc,57,Leclerc Hauconcourt  Maizières-lès-Metz,Leclerc_Hauconcourt__Maizières-lès-Metz, 57280 Hauconcourt , Carrefour d'activité Les Grands Tiers 57280 Hauconcourt ,49.21789,6.17641,https://fd1-courses.leclercdrive.fr/magasin-085711-085711-hauconcourt-maizieres-les-metz.aspx,http://maps.google.fr/maps?q=49.21789,6.17641
386,Leclerc,57,E.Leclerc RELAIS Hombourg-Haut - Place des Ifs,E.Leclerc_RELAIS_Hombourg-Haut_-_Place_des_Ifs, 57470 Hombourg-Haut , Rue des Ifs 57470 Hombourg-Haut ,49.131783,6.771042,https://fd2-courses.leclercdrive.fr/magasin-095701-001015-morsbach-forbach.aspx,http://maps.google.fr/maps?q=49.131783,6.771042
